PRISM Time Series Data,,,,,,,,,,
Locations: 58,,,,,,,,,,
"Climate variables: ppt,tmin,tmean,tmax,vpdmin,vpdmax",,,,,,,,,,
Butte,-121.6019,39.666,676,2013-09,1.43,58.7,72.2,85.8,5.3,33.01
Butte,-121.6019,39.666,676,2013-10,0.11,49.4,63.6,77.8,4.84,25.82
Butte,-121.6019,39.666,676,2013-11,2.22,43.7,56.1,68.5,3,17.1
Butte,-121.6019,39.666,676,2013-12,0.42,34.4,47.4,60.3,2.19,13.28
Butte,-121.6019,39.666,676,2014-01,0.47,39.9,54.3,68.7,2.99,18.78
Butte,-121.6019,39.666,676,2014-02,9.32,42.7,52.6,62.5,1.2,10.93
Butte,-121.6019,39.666,676,2014-03,7.97,46.1,57,67.8,2.01,15.36
Butte,-121.6019,39.666,676,2014-04,1.55,47.6,60.5,73.4,2.12,20.49
Butte,-121.6019,39.666,676,2014-05,0.15,54,68.8,83.7,5.34,33
Butte,-121.6019,39.666,676,2014-06,0,58.1,74.6,91.1,6.27,42.79
Butte,-121.6019,39.666,676,2014-07,0.04,65.2,80.9,96.6,8.63,49.17
Butte,-121.6019,39.666,676,2014-08,0.46,63.8,78.6,93.4,6.66,43.83
Butte,-121.6019,39.666,676,2014-09,0.89,61.9,75.8,89.7,7.71,38.82
Butte,-121.6019,39.666,676,2014-10,0.95,54.1,67.4,80.7,4.63,27.61
Butte,-121.6019,39.666,676,2014-11,4.17,45.3,55.1,64.9,1.08,11.13
Butte,-121.6019,39.666,676,2014-12,14.18,46.1,52.2,58.4,0.61,6.28
Butte,-121.6019,39.666,676,2015-01,0.06,39.8,51.2,62.5,0.83,10.65
Butte,-121.6019,39.666,676,2015-02,3.99,44.8,55.8,66.7,1.41,12.68
Butte,-121.6019,39.666,676,2015-03,0.23,46.7,59.9,73.2,2.4,19.42
Butte,-121.6019,39.666,676,2015-04,2.51,46.5,60.3,74,2.46,22.08
Butte,-121.6019,39.666,676,2015-05,0.1,52,65.3,78.6,2.65,24.52
Butte,-121.6019,39.666,676,2015-06,0.33,61.5,77.2,93,6.48,43.48
Butte,-121.6019,39.666,676,2015-07,0.02,64.5,79.3,94.1,7.54,44.35
Butte,-121.6019,39.666,676,2015-08,0.07,62.3,77.8,93.2,7.34,44.25
Butte,-121.6019,39.666,676,2015-09,0.33,60.7,75,89.2,8.41,39.76
Butte,-121.6019,39.666,676,2015-10,0.33,56.7,70,83.4,5.41,30
Butte,-121.6019,39.666,676,2015-11,3.28,40.7,52,63.2,1.43,12.25
Butte,-121.6019,39.666,676,2015-12,6.24,38.9,46.8,54.6,0.67,6.73
Butte,-121.6019,39.666,676,2016-01,12.79,42.2,49,55.9,0.54,5.68
Butte,-121.6019,39.666,676,2016-02,1.38,43.3,54.7,66.2,1.56,13.69
Butte,-121.6019,39.666,676,2016-03,11.24,45.7,55.3,65,1.22,11.54
Butte,-121.6019,39.666,676,2016-04,1.84,49.3,61.8,74.3,2.28,19.87
Butte,-121.6019,39.666,676,2016-05,0.55,54.7,67.2,79.7,3.52,25.83
Butte,-121.6019,39.666,676,2016-06,0.33,60,75.3,90.6,6.42,41.4
Butte,-121.6019,39.666,676,2016-07,0,63.2,79.1,95,8.12,47.63
Butte,-121.6019,39.666,676,2016-08,0,62.3,78.3,94.4,7.61,46.13
Butte,-121.6019,39.666,676,2016-09,0,60,74.6,89.1,8.14,38.39
Butte,-121.6019,39.666,676,2016-10,8.53,52.3,62.9,73.6,2.54,18.6
Butte,-121.6019,39.666,676,2016-11,4.1,45.6,55.1,64.5,1,10.45
Butte,-121.6019,39.666,676,2016-12,10.38,36.9,46,55.2,0.74,6.97
Butte,-121.6019,39.666,676,2017-01,12.27,38.7,46.8,54.9,0.61,6.7
Butte,-121.6019,39.666,676,2017-02,13.01,44.1,51.6,59.1,0.77,7.4
Butte,-121.6019,39.666,676,2017-03,4.75,44.9,55.6,66.2,1.46,12.97
Butte,-121.6019,39.666,676,2017-04,5.52,47,57.2,67.5,1.58,14.47
Butte,-121.6019,39.666,676,2017-05,0.19,53.5,68.1,82.8,3.6,29.09
Butte,-121.6019,39.666,676,2017-06,0.69,61.1,75.7,90.4,5.32,39.29
Butte,-121.6019,39.666,676,2017-07,0,65.7,82.1,98.5,8.59,52.81
Butte,-121.6019,39.666,676,2017-08,0,66.2,81.6,97,7.57,46.91
Butte,-121.6019,39.666,676,2017-09,0.12,63.3,76.5,89.8,8.69,39.42
Butte,-121.6019,39.666,676,2017-10,0.74,51.1,66.2,81.3,6.05,30.39
Butte,-121.6019,39.666,676,2017-11,6.98,46.9,54.7,62.5,0.68,8.12
Butte,-121.6019,39.666,676,2017-12,0.26,37.7,49.4,61,1.98,12.13
Butte,-121.6019,39.666,676,2018-01,6.31,41.9,50.3,58.8,0.62,7.14
Butte,-121.6019,39.666,676,2018-02,0.56,37.4,50.7,64.1,2.29,15.22
Butte,-121.6019,39.666,676,2018-03,9.13,41.3,51.9,62.6,1.21,11.93
Butte,-121.6019,39.666,676,2018-04,5.72,46.6,59,71.3,1.75,18.04
Butte,-121.6019,39.666,676,2018-05,0.56,52.8,66.6,80.4,2.47,24.96
Butte,-121.6019,39.666,676,2018-06,0,57.2,73.7,90.1,4.68,39.72
Butte,-121.6019,39.666,676,2018-07,0,67.1,82.6,98.2,8.33,49.81
Butte,-121.6019,39.666,676,2018-08,0,61.8,77.3,92.8,7,42.26
Butte,-121.6019,39.666,676,2018-09,0,58.3,73.8,89.2,8.01,39.15
Butte,-121.6019,39.666,676,2018-10,0.34,53.2,66.8,80.4,5.21,27.47
Butte,-121.6019,39.666,676,2018-11,4.43,44.3,55.7,67,3.74,16.61
Butte,-121.6019,39.666,676,2018-12,3.9,40.1,48.8,57.5,0.79,8.09
Butte,-121.6019,39.666,676,2019-01,8.98,41.6,50.7,59.7,1.03,9.2
Butte,-121.6019,39.666,676,2019-02,18.47,38.6,46.5,54.4,0.95,7.74
Butte,-121.6019,39.666,676,2019-03,7.48,43.3,52.3,61.2,1.34,10.68
Butte,-121.6019,39.666,676,2019-04,2.38,50.7,62.2,73.6,2.16,18.54
Butte,-121.6019,39.666,676,2019-05,5.22,50.4,62.8,75.1,1.78,20.3
Butte,-121.6019,39.666,676,2019-06,0.01,60.3,75.6,91,5.33,39.23
Butte,-121.6019,39.666,676,2019-07,0,63.6,78.7,93.9,6.86,44.4
Butte,-121.6019,39.666,676,2019-08,0,64.9,80.2,95.5,7.55,47.15
Butte,-121.6019,39.666,676,2019-09,1.07,59.7,73.8,87.8,6.34,36.55
Butte,-121.6019,39.666,676,2019-10,0,48.2,63.5,78.8,5.41,28.62
Butte,-121.6019,39.666,676,2019-11,0.64,43.8,57.2,70.5,3.6,19.47
Butte,-121.6019,39.666,676,2019-12,7.39,42.8,50,57.2,0.74,7.06
Butte,-121.6019,39.666,676,2020-01,3.41,40.7,49.1,57.6,0.68,7.63
Butte,-121.6019,39.666,676,2020-02,0,40,53.7,67.4,2.43,17.08
Butte,-121.6019,39.666,676,2020-03,3.05,41.7,52.8,63.9,1.63,13.43
Butte,-121.6019,39.666,676,2020-04,1.79,48.1,60.7,73.3,2.28,20.07
Butte,-121.6019,39.666,676,2020-05,2.72,54.7,67.9,81,3.92,28.67
Butte,-121.6019,39.666,676,2020-06,0.26,59.6,74.5,89.3,5.97,38.28
Butte,-121.6019,39.666,676,2020-07,0,63.5,79.5,95.6,7.8,47.26
Butte,-121.6019,39.666,676,2020-08,0.03,66.9,81.7,96.5,9.87,48.28
Butte,-121.6019,39.666,676,2020-09,0,63.8,77.6,91.4,9.6,40.83
Butte,-121.6019,39.666,676,2020-10,0,55.5,70.8,86.2,8.15,36.94
Butte,-121.6019,39.666,676,2020-11,2,41,53.6,66.2,2.38,16.3
,,,,,,,,,,
Calaveras,-120.5551,38.1878,2192,2013-01,1.15,32.1,43,53.9,0.82,8.27
Calaveras,-120.5551,38.1878,2192,2013-02,0.79,32.6,44.7,56.8,0.61,9.52
Calaveras,-120.5551,38.1878,2192,2013-03,2.4,40.3,52.9,65.6,0.76,13.8
Calaveras,-120.5551,38.1878,2192,2013-04,1.48,43.8,57.2,70.7,1.22,17.26
Calaveras,-120.5551,38.1878,2192,2013-05,0.36,48.1,62.3,76.6,2.19,22.88
Calaveras,-120.5551,38.1878,2192,2013-06,0.56,54.4,70.3,86.3,3.39,32.82
Calaveras,-120.5551,38.1878,2192,2013-07,0.01,62.1,78.8,95.5,8.17,46.43
Calaveras,-120.5551,38.1878,2192,2013-08,0,57.4,74.1,90.7,6.07,39.86
Calaveras,-120.5551,38.1878,2192,2013-09,0.74,53.4,68.3,83.3,3.98,30.28
Calaveras,-120.5551,38.1878,2192,2013-10,0.31,45.3,59.9,74.4,3.77,23.29
Calaveras,-120.5551,38.1878,2192,2013-11,1.47,41,53.7,66.3,2.2,15.93
Calaveras,-120.5551,38.1878,2192,2013-12,0.81,33,45.8,58.5,1.52,12.02
Calaveras,-120.5551,38.1878,2192,2014-01,1.17,39.2,52.3,65.3,2.95,16.23
Calaveras,-120.5551,38.1878,2192,2014-02,8.21,38.8,48.7,58.6,0.56,9.07
Calaveras,-120.5551,38.1878,2192,2014-03,5.01,42.9,53.7,64.6,1.99,13.6
Calaveras,-120.5551,38.1878,2192,2014-04,2.93,43.3,56.5,69.7,1.63,17.2
Calaveras,-120.5551,38.1878,2192,2014-05,0.34,49,63.7,78.4,3.34,26.32
Calaveras,-120.5551,38.1878,2192,2014-06,0,55.5,71.6,87.7,6.32,37.81
Calaveras,-120.5551,38.1878,2192,2014-07,0.02,63.8,79.1,94.4,9.49,45.46
Calaveras,-120.5551,38.1878,2192,2014-08,0,62.2,76.6,91,8.37,39.89
Calaveras,-120.5551,38.1878,2192,2014-09,1.17,58.7,72.9,87,7.18,35.2
Calaveras,-120.5551,38.1878,2192,2014-10,0.54,51.5,65.5,79.6,4.76,27.72
Calaveras,-120.5551,38.1878,2192,2014-11,3.18,42.8,53.8,64.8,1.66,12.97
Calaveras,-120.5551,38.1878,2192,2014-12,8.58,40.2,48,55.7,0.44,6.64
Calaveras,-120.5551,38.1878,2192,2015-01,0.07,39.2,50.8,62.5,1.64,12.42
Calaveras,-120.5551,38.1878,2192,2015-02,5.69,43.7,54.9,66.2,1.79,14.29
Calaveras,-120.5551,38.1878,2192,2015-03,0.77,44.1,57.1,70.2,1.89,17.53
Calaveras,-120.5551,38.1878,2192,2015-04,3.03,42.6,55.8,69.1,1.78,16.95
Calaveras,-120.5551,38.1878,2192,2015-05,0.8,47,60,73.1,1.61,19.35
Calaveras,-120.5551,38.1878,2192,2015-06,0,57.1,73.7,90.4,5.16,40.1
Calaveras,-120.5551,38.1878,2192,2015-07,0.03,61.4,76.2,91,7.34,39.55
Calaveras,-120.5551,38.1878,2192,2015-08,0,60.4,76.2,91.9,8.02,42.29
Calaveras,-120.5551,38.1878,2192,2015-09,0.02,58.6,73.1,87.5,9.15,38.24
Calaveras,-120.5551,38.1878,2192,2015-10,1.68,53.8,66.4,78.9,4.73,24.83
Calaveras,-120.5551,38.1878,2192,2015-11,5.45,37.8,48.6,59.3,1.26,10.89
Calaveras,-120.5551,38.1878,2192,2015-12,8.92,33.8,42.7,51.5,0.67,6.58
Calaveras,-120.5551,38.1878,2192,2016-01,9.84,37.9,45.6,53.3,0.58,6.39
Calaveras,-120.5551,38.1878,2192,2016-02,1.52,40.8,53,65.1,2.12,15.21
Calaveras,-120.5551,38.1878,2192,2016-03,9.66,41.7,51.7,61.6,0.97,10.45
Calaveras,-120.5551,38.1878,2192,2016-04,3.18,44.6,56.8,69.1,1.35,15.52
Calaveras,-120.5551,38.1878,2192,2016-05,0.86,48.7,61.5,74.3,2.08,20.29
Calaveras,-120.5551,38.1878,2192,2016-06,0,56.9,73,89.1,6.68,40.51
Calaveras,-120.5551,38.1878,2192,2016-07,0,60.5,77.1,93.7,9.32,47.14
Calaveras,-120.5551,38.1878,2192,2016-08,0,62,77.7,93.4,10.53,46.26
Calaveras,-120.5551,38.1878,2192,2016-09,0,55.5,70.7,85.9,7.19,35.43
Calaveras,-120.5551,38.1878,2192,2016-10,7.12,49.2,60.1,71.1,2.99,17.38
Calaveras,-120.5551,38.1878,2192,2016-11,3.95,42.7,53.5,64.3,1.87,13.21
Calaveras,-120.5551,38.1878,2192,2016-12,6.48,35.9,45.2,54.6,0.46,7.64
Calaveras,-120.5551,38.1878,2192,2017-01,19.1,35.1,42.3,49.6,0.37,4.53
Calaveras,-120.5551,38.1878,2192,2017-02,15.93,40.2,47.8,55.3,0.91,6.63
Calaveras,-120.5551,38.1878,2192,2017-03,4.36,41.1,52.1,63.1,1.02,11.73
Calaveras,-120.5551,38.1878,2192,2017-04,5.75,42,53.1,64.2,0.96,12.09
Calaveras,-120.5551,38.1878,2192,2017-05,0.3,49.7,63.2,76.8,2.77,22.15
Calaveras,-120.5551,38.1878,2192,2017-06,0.55,57.2,72.2,87.1,5.18,35.29
Calaveras,-120.5551,38.1878,2192,2017-07,0,64.6,80.5,96.3,10.15,49.42
Calaveras,-120.5551,38.1878,2192,2017-08,0.04,65.9,80.4,95,9.94,46.26
Calaveras,-120.5551,38.1878,2192,2017-09,0.28,57.3,71.5,85.7,6.11,33.67
Calaveras,-120.5551,38.1878,2192,2017-10,0.39,48,63.4,78.8,8.86,27.83
Calaveras,-120.5551,38.1878,2192,2017-11,6.67,43.8,53.6,63.3,4.22,10.81
Calaveras,-120.5551,38.1878,2192,2017-12,0.54,38.4,50.8,63.1,2.42,15.44
Calaveras,-120.5551,38.1878,2192,2018-01,5.43,40.9,50.7,60.5,1.38,10.03
Calaveras,-120.5551,38.1878,2192,2018-02,0.91,36.4,48.1,59.8,1.71,12.03
Calaveras,-120.5551,38.1878,2192,2018-03,12.04,38.1,47.8,57.5,1.21,8.84
Calaveras,-120.5551,38.1878,2192,2018-04,3.72,43,55.5,68.1,1.45,15.48
Calaveras,-120.5551,38.1878,2192,2018-05,0.85,48.3,61.8,75.2,1.48,20.05
Calaveras,-120.5551,38.1878,2192,2018-06,0,54.9,70.4,86,5.41,34.83
Calaveras,-120.5551,38.1878,2192,2018-07,0,65.6,81.2,96.9,9.97,49.98
Calaveras,-120.5551,38.1878,2192,2018-08,0,62,77.2,92.4,9.98,44.75
Calaveras,-120.5551,38.1878,2192,2018-09,0,57.2,72.4,87.6,8.52,37.75
Calaveras,-120.5551,38.1878,2192,2018-10,0.7,50.6,63.6,76.6,4.93,23.61
Calaveras,-120.5551,38.1878,2192,2018-11,6.36,45.2,56.2,67.3,4.47,17.35
Calaveras,-120.5551,38.1878,2192,2018-12,2.62,37.2,46.6,56.1,0.79,8.07
Calaveras,-120.5551,38.1878,2192,2019-01,7.79,39.4,48.2,56.9,0.91,8.37
Calaveras,-120.5551,38.1878,2192,2019-02,13.05,33,40.9,48.9,0.6,5.23
Calaveras,-120.5551,38.1878,2192,2019-03,8.28,39.2,48.1,57,1.07,8.17
Calaveras,-120.5551,38.1878,2192,2019-04,1.67,46.1,58.2,70.3,1.36,15.64
Calaveras,-120.5551,38.1878,2192,2019-05,6.05,45.7,57.5,69.2,0.69,14.29
Calaveras,-120.5551,38.1878,2192,2019-06,0,56.9,71.8,86.7,3.84,31.76
Calaveras,-120.5551,38.1878,2192,2019-07,0,61.9,76.9,91.8,6.51,40.07
Calaveras,-120.5551,38.1878,2192,2019-08,0,62.1,77.9,93.8,6.51,43.29
Calaveras,-120.5551,38.1878,2192,2019-09,0.78,55.3,70.2,85.1,4.72,33.26
Calaveras,-120.5551,38.1878,2192,2019-10,0,47,61.4,75.9,5,25.25
Calaveras,-120.5551,38.1878,2192,2019-11,1.52,43.6,55.9,68.2,3.55,18.68
Calaveras,-120.5551,38.1878,2192,2019-12,9.11,39.4,47.3,55.3,0.78,6.92
Calaveras,-120.5551,38.1878,2192,2020-01,2.39,36.7,46.1,55.5,0.5,7.27
Calaveras,-120.5551,38.1878,2192,2020-02,0,38.7,51.1,63.5,2.08,13.9
Calaveras,-120.5551,38.1878,2192,2020-03,7.76,38.7,48.5,58.2,0.89,9.45
Calaveras,-120.5551,38.1878,2192,2020-04,3.67,44.2,55.7,67.2,1.14,13.69
Calaveras,-120.5551,38.1878,2192,2020-05,2.11,49.6,63.6,77.7,2.32,24.3
Calaveras,-120.5551,38.1878,2192,2020-06,0.01,55.2,70.6,86,4.48,33.29
Calaveras,-120.5551,38.1878,2192,2020-07,0,62,77.9,93.9,7.99,43.78
Calaveras,-120.5551,38.1878,2192,2020-08,0,65.2,80.4,95.5,9.62,46.85
Calaveras,-120.5551,38.1878,2192,2020-09,0,61.9,76.3,90.8,9.2,39.79
Calaveras,-120.5551,38.1878,2192,2020-10,0,56.7,70.5,84.2,8.9,33.7
Calaveras,-120.5551,38.1878,2192,2020-11,1.98,39.8,51.8,63.9,2.25,14.87
,,,,,,,,,,
Colusa,-122.2376,39.1777,135,2013-01,1.43,32.7,44.6,56.4,0.33,8.39
Colusa,-122.2376,39.1777,135,2013-02,0.81,35.6,49.6,63.5,0.75,13.29
Colusa,-122.2376,39.1777,135,2013-03,0.88,42.3,56.5,70.6,0.91,16.99
Colusa,-122.2376,39.1777,135,2013-04,0.69,48.9,63.2,77.5,2.43,24.05
Colusa,-122.2376,39.1777,135,2013-05,0.18,54.7,68.3,81.9,3.61,27.61
Colusa,-122.2376,39.1777,135,2013-06,0.19,59.1,74.5,90,3.52,37.46
Colusa,-122.2376,39.1777,135,2013-07,0,61.4,78.5,95.5,4.14,42.91
Colusa,-122.2376,39.1777,135,2013-08,0,58.6,74.9,91.1,2.59,36.37
Colusa,-122.2376,39.1777,135,2013-09,0.66,55.5,70.8,86.1,2.68,31.8
Colusa,-122.2376,39.1777,135,2013-10,0,46.7,62.7,78.6,2.81,25.78
Colusa,-122.2376,39.1777,135,2013-11,1.44,41.9,55.2,68.5,1.79,16.31
Colusa,-122.2376,39.1777,135,2013-12,0.15,31.1,45.5,59.8,1.03,12.49
Colusa,-122.2376,39.1777,135,2014-01,0.1,36.3,52.1,68,1.57,17.67
Colusa,-122.2376,39.1777,135,2014-02,3.47,42.1,52.6,63.2,0.59,10.82
Colusa,-122.2376,39.1777,135,2014-03,2.3,46.2,57.9,69.6,1.18,15.63
Colusa,-122.2376,39.1777,135,2014-04,1.14,47.5,62,76.4,1.23,22.56
Colusa,-122.2376,39.1777,135,2014-05,0.15,54.4,70.5,86.5,3.65,35.22
Colusa,-122.2376,39.1777,135,2014-06,0.02,58.2,75.2,92.2,3.56,41.3
Colusa,-122.2376,39.1777,135,2014-07,0,62.8,79.4,96,4.47,44.35
Colusa,-122.2376,39.1777,135,2014-08,0,60.2,76.4,92.6,2.86,38.88
Colusa,-122.2376,39.1777,135,2014-09,1.04,57.3,73.8,90.3,2.68,37.52
Colusa,-122.2376,39.1777,135,2014-10,0,51.2,66.8,82.4,2.43,28.72
Colusa,-122.2376,39.1777,135,2014-11,2.36,43.3,54.7,66.1,0.5,11.66
Colusa,-122.2376,39.1777,135,2014-12,7.99,46.4,52,57.6,0.37,4.33
Colusa,-122.2376,39.1777,135,2015-01,0.11,38.9,50,61.1,0.37,9.06
Colusa,-122.2376,39.1777,135,2015-02,2.15,44.5,56,67.4,0.97,12.71
Colusa,-122.2376,39.1777,135,2015-03,0.14,45.9,60.4,75,1.31,20.67
Colusa,-122.2376,39.1777,135,2015-04,1.79,46.2,61.7,77.2,2.08,24.92
Colusa,-122.2376,39.1777,135,2015-05,0.02,52,66.3,80.7,2.02,25.55
Colusa,-122.2376,39.1777,135,2015-06,0,60.9,77.5,94.1,4.4,42.92
Colusa,-122.2376,39.1777,135,2015-07,0.09,62.8,78.3,93.8,4.61,40.86
Colusa,-122.2376,39.1777,135,2015-08,0.06,59.6,76.1,92.6,3.72,39.44
Colusa,-122.2376,39.1777,135,2015-09,0.19,56.5,73.3,90.1,4.1,39.41
Colusa,-122.2376,39.1777,135,2015-10,0.05,53.6,68.8,83.9,2.74,29.2
Colusa,-122.2376,39.1777,135,2015-11,2.47,38.8,51.2,63.7,0.98,12.41
Colusa,-122.2376,39.1777,135,2015-12,1.35,37.7,46.1,54.4,0.49,6.04
Colusa,-122.2376,39.1777,135,2016-01,5.04,42.2,48.8,55.5,0.39,5
Colusa,-122.2376,39.1777,135,2016-02,0.48,42.5,54.8,67,0.76,13.47
Colusa,-122.2376,39.1777,135,2016-03,4.24,46.2,56.7,67.2,0.82,12.32
Colusa,-122.2376,39.1777,135,2016-04,0.48,48.9,63.1,77.3,1.72,22.57
Colusa,-122.2376,39.1777,135,2016-05,0.56,55.7,68.9,82.2,2.7,28
Colusa,-122.2376,39.1777,135,2016-06,0.06,59.9,75.8,91.7,4.13,40.45
Colusa,-122.2376,39.1777,135,2016-07,0,60.5,77.4,94.4,3.71,41.97
Colusa,-122.2376,39.1777,135,2016-08,0,58.9,76.4,93.9,3.32,41.4
Colusa,-122.2376,39.1777,135,2016-09,0,54.9,71.9,88.8,2.32,33.97
Colusa,-122.2376,39.1777,135,2016-10,0.98,49.5,62.2,74.9,1.11,18.92
Colusa,-122.2376,39.1777,135,2016-11,2.16,44.4,55,65.6,0.2,9.97
Colusa,-122.2376,39.1777,135,2016-12,2.38,35.7,45.4,55,0.42,6.43
Colusa,-122.2376,39.1777,135,2017-01,7.91,38.7,46.3,54,0.29,5.43
Colusa,-122.2376,39.1777,135,2017-02,5.88,44,52,60.1,0.39,7.27
Colusa,-122.2376,39.1777,135,2017-03,1.59,44.8,56.4,67.9,0.6,12.49
Colusa,-122.2376,39.1777,135,2017-04,1.79,47.2,58.7,70.3,1.27,16.19
Colusa,-122.2376,39.1777,135,2017-05,0.05,53.8,69.3,84.7,2.72,30.32
Colusa,-122.2376,39.1777,135,2017-06,0.3,61.7,76.1,90.5,4.88,37.19
Colusa,-122.2376,39.1777,135,2017-07,0,62.5,79.2,95.9,5.08,43.84
Colusa,-122.2376,39.1777,135,2017-08,0,62.8,78.8,94.8,4.42,40.63
Colusa,-122.2376,39.1777,135,2017-09,0,58.5,73.9,89.4,4.45,37.12
Colusa,-122.2376,39.1777,135,2017-10,0.1,47.2,64.6,81.9,3.41,30.61
Colusa,-122.2376,39.1777,135,2017-11,1.8,44.1,53.9,63.8,0.55,9.02
Colusa,-122.2376,39.1777,135,2017-12,0.01,34.6,48.1,61.7,1.22,12.51
Colusa,-122.2376,39.1777,135,2018-01,3.02,40.8,49.4,57.9,0.24,5.66
Colusa,-122.2376,39.1777,135,2018-02,0.1,35.9,50.9,65.9,1.47,16.35
Colusa,-122.2376,39.1777,135,2018-03,2.43,39.8,52.1,64.4,0.77,13.04
Colusa,-122.2376,39.1777,135,2018-04,2.08,45.6,59.6,73.6,1.09,18.88
Colusa,-122.2376,39.1777,135,2018-05,0.09,53.4,68.1,82.8,1.98,26.43
Colusa,-122.2376,39.1777,135,2018-06,0,58.3,73.8,89.2,3.09,33.49
Colusa,-122.2376,39.1777,135,2018-07,0,63.9,79.2,94.4,3.7,34.66
Colusa,-122.2376,39.1777,135,2018-08,0,58.9,74.5,90.2,1.91,31.22
Colusa,-122.2376,39.1777,135,2018-09,0,53,70.9,88.7,1.83,34.3
Colusa,-122.2376,39.1777,135,2018-10,0.28,50,65.6,81.3,2.48,26.74
Colusa,-122.2376,39.1777,135,2018-11,2.47,41.4,54.8,68.3,1.97,16.78
Colusa,-122.2376,39.1777,135,2018-12,1.78,39.1,48.1,57.1,0.23,6.76
Colusa,-122.2376,39.1777,135,2019-01,4.53,40.6,49.4,58.2,0.26,6.62
Colusa,-122.2376,39.1777,135,2019-02,8.3,38.9,46.6,54.3,0.3,6.24
Colusa,-122.2376,39.1777,135,2019-03,2.57,43.4,53.1,62.7,0.16,9.98
Colusa,-122.2376,39.1777,135,2019-04,0.22,50.3,63.3,76.4,1.4,21.02
Colusa,-122.2376,39.1777,135,2019-05,1.85,51.4,64.2,77.1,1.3,21.08
Colusa,-122.2376,39.1777,135,2019-06,0,61.5,76.4,91.3,3.93,36.39
Colusa,-122.2376,39.1777,135,2019-07,0,61.1,76.2,91.3,2.19,31.05
Colusa,-122.2376,39.1777,135,2019-08,0,61.2,77.3,93.3,1.82,34.35
Colusa,-122.2376,39.1777,135,2019-09,0.14,55.3,71.3,87.4,1.95,31.39
Colusa,-122.2376,39.1777,135,2019-10,0,45,62,79.1,3.1,27.67
Colusa,-122.2376,39.1777,135,2019-11,0.37,39.7,55.3,70.8,1.32,18.61
Colusa,-122.2376,39.1777,135,2019-12,4.73,41.2,48.1,55,0.15,4.19
Colusa,-122.2376,39.1777,135,2020-01,1.01,39.3,47.9,56.5,0.1,5.79
Colusa,-122.2376,39.1777,135,2020-02,0,38.8,53.2,67.5,1.3,15.74
Colusa,-122.2376,39.1777,135,2020-03,0.49,40.2,52.9,65.7,1.11,14.37
Colusa,-122.2376,39.1777,135,2020-04,0.61,47,61.9,76.7,1.47,22.94
Colusa,-122.2376,39.1777,135,2020-05,0.81,55.2,69.6,83.9,2.84,31.21
Colusa,-122.2376,39.1777,135,2020-06,0.02,60.3,74.8,89.4,3.44,33.51
Colusa,-122.2376,39.1777,135,2020-07,0,60.6,76.5,92.5,2.63,33.73
Colusa,-122.2376,39.1777,135,2020-08,0.02,62.6,78.6,94.7,2.73,37.35
Colusa,-122.2376,39.1777,135,2020-09,0,59.1,75.4,91.7,4.5,39.23
Colusa,-122.2376,39.1777,135,2020-10,0,52.2,69.9,87.6,4.6,37.77
Colusa,-122.2376,39.1777,135,2020-11,0.5,37.1,51.9,66.8,1.03,15.6
,,,,,,,,,,
Contra Costa,-121.9515,37.9195,1004,2013-01,0.52,35.8,44.1,52.4,1.52,7.25
Contra Costa,-121.9515,37.9195,1004,2013-02,0.46,38.2,48.3,58.4,1.41,9.78
Contra Costa,-121.9515,37.9195,1004,2013-03,0.46,43.2,53.8,64.3,1.68,11.43
Contra Costa,-121.9515,37.9195,1004,2013-04,0.9,46.7,59.2,71.7,2.35,17.79
Contra Costa,-121.9515,37.9195,1004,2013-05,0.22,49.7,61.9,74.2,3.05,20.55
Contra Costa,-121.9515,37.9195,1004,2013-06,0.09,53.4,66.6,79.9,3.68,24.39
Contra Costa,-121.9515,37.9195,1004,2013-07,0,55.7,70.1,84.6,3.84,30.04
Contra Costa,-121.9515,37.9195,1004,2013-08,0,55.2,67.4,79.6,2.53,23.12
Contra Costa,-121.9515,37.9195,1004,2013-09,0.63,54.8,66.3,77.9,3.73,21.94
Contra Costa,-121.9515,37.9195,1004,2013-10,0,48.3,60.6,72.9,4.19,20.59
Contra Costa,-121.9515,37.9195,1004,2013-11,1.38,45.5,54.9,64.3,2.79,13.1
Contra Costa,-121.9515,37.9195,1004,2013-12,0.58,39.4,47.6,55.8,2.66,10.31
Contra Costa,-121.9515,37.9195,1004,2014-01,0.11,45.8,53.9,62,3.91,13.18
Contra Costa,-121.9515,37.9195,1004,2014-02,4.64,43.2,50.7,58.1,1.05,8.13
Contra Costa,-121.9515,37.9195,1004,2014-03,2.12,45.2,54.7,64.2,1.86,12.21
Contra Costa,-121.9515,37.9195,1004,2014-04,2.29,45.6,56.5,67.5,1.72,14.75
Contra Costa,-121.9515,37.9195,1004,2014-05,0.01,51.6,63.5,75.4,4.01,22.22
Contra Costa,-121.9515,37.9195,1004,2014-06,0,53,66.3,79.6,3.47,25.11
Contra Costa,-121.9515,37.9195,1004,2014-07,0,57.5,70.4,83.4,4.09,28.75
Contra Costa,-121.9515,37.9195,1004,2014-08,0.04,56.2,68.7,81.2,2.55,24.37
Contra Costa,-121.9515,37.9195,1004,2014-09,0.35,56.5,68.5,80.5,3.19,24.37
Contra Costa,-121.9515,37.9195,1004,2014-10,0.26,56.2,66.8,77.4,5.08,23.99
